transaction_id,customer_id,transaction_date,amount,merchant_id,merchant_category,payment_method,device_type,device_id,ip_address,transaction_country,chargeback,is_fraud,customer_name,age,account_age_days,home_country,email_domain,is_vip,high_amount_flag,cross_border_flag,late_night_flag,new_account_flag,high_risk_merchant_flag,risk_score,risk_level
8176,106,2025-06-22 23:28:58,182.92,MER-603,marketplace,bank_transfer,mobile,DEV-5592,20.157.44.126,US,0,0,Isadora Alves,57,3339,US,yahoo.com,1,0,0,0,0,0,0,low
8177,817,2025-09-23 16:37:36,281.49,MER-487,marketplace,pix,tablet,DEV-8473,202.51.176.6,CL,0,0,Bento Pimenta,18,53,US,gmail.com,1,0,1,0,0,0,25,medium
8178,804,2025-06-16 03:38:28,263.88,MER-287,fashion,bank_transfer,desktop,DEV-1657,195.74.20.91,CL,0,0,Ana Vitória Dias,64,90,BR,hotmail.com,0,0,1,1,0,0,40,high
8179,164,2025-07-03 17:55:30,131.81,MER-832,pharmacy,pix,desktop,DEV-5550,200.148.90.46,CL,0,0,Alexia Abreu,20,949,BR,outlook.com,1,0,1,0,0,0,25,medium
8180,341,2025-10-05 06:20:28,53.12,MER-401,travel,pix,desktop,DEV-4984,172.66.47.141,PY,0,0,Eloá Oliveira,65,67,BR,gmail.com,0,0,1,0,0,0,25,medium
8181,464,2025-09-17 10:23:51,3.61,MER-602,fashion,credit_card,mobile,DEV-4138,140.167.78.28,BR,0,0,Isabella Rocha,23,2797,AR,hotmail.com,0,0,1,0,0,0,25,medium
8182,524,2025-04-06 23:42:26,87.13,MER-179,digital_services,debit_card,tablet,DEV-9556,91.81.227.82,MX,1,1,Yago Pimenta,19,2598,BR,yahoo.com,1,0,1,0,0,1,35,medium
8183,271,2025-03-09 03:11:38,66.58,MER-332,electronics,pix,desktop,DEV-7007,18.167.20.240,MX,0,0,Srta. Maria Flor Aragão,65,2173,BR,yahoo.com,1,0,1,1,0,1,50,high
8184,321,2025-03-03 12:15:57,75.64,MER-929,gaming,bank_transfer,tablet,DEV-6528,70.36.108.130,BR,0,0,Breno Duarte,41,2779,AR,yahoo.com,1,0,1,0,0,1,35,medium
8185,487,2025-02-22 05:38:25,70.0,MER-144,marketplace,bank_transfer,desktop,DEV-4160,146.22.228.217,CL,0,0,Otávio das Neves,31,3562,AR,outlook.com,0,0,1,1,0,0,40,high
8186,49,2025-02-26 07:42:35,20.21,MER-305,electronics,debit_card,mobile,DEV-4127,49.118.253.179,AR,0,1,Ísis Nascimento,28,1665,BR,hotmail.com,1,0,1,0,0,1,35,medium
8187,475,2025-08-08 06:01:01,110.13,MER-191,electronics,credit_card,tablet,DEV-3132,208.106.132.41,BR,0,0,Ana Sophia Rodrigues,32,3342,AR,outlook.com,0,0,1,0,0,1,35,medium
8188,903,2025-03-17 18:24:45,117.8,MER-163,fashion,debit_card,tablet,DEV-6060,108.132.241.215,CL,0,0,Bruna Camargo,36,3135,AR,yahoo.com,1,0,1,0,0,0,25,medium
8189,627,2025-05-12 14:10:29,123.24,MER-597,digital_services,pix,mobile,DEV-3643,191.173.49.99,PY,1,1,Breno da Mota,52,2798,BR,yahoo.com,0,0,1,0,0,1,35,medium
8190,394,2025-03-19 14:57:40,156.32,MER-155,gaming,pix,desktop,DEV-9900,207.23.249.88,AR,0,0,Sr. Benjamin Jesus,33,3545,AR,outlook.com,0,0,0,0,0,1,10,low
8191,461,2025-12-13 14:11:04,114.85,MER-751,marketplace,pix,tablet,DEV-3296,176.241.183.100,PY,0,0,Cecília da Paz,22,1934,BR,yahoo.com,0,0,1,0,0,0,25,medium
8192,701,2025-01-13 19:08:45,46.11,MER-187,marketplace,pix,mobile,DEV-6702,214.220.109.147,PY,1,1,Dra. Luísa Brito,19,606,BR,hotmail.com,0,0,1,0,0,0,25,medium
8193,891,2025-12-04 05:14:45,62.57,MER-379,travel,bank_transfer,mobile,DEV-1609,181.239.115.17,PY,0,1,Maysa Porto,51,3368,US,yahoo.com,1,0,1,1,0,0,40,high
8194,805,2025-04-28 19:32:35,72.39,MER-549,gaming,pix,mobile,DEV-8370,201.75.90.38,US,0,0,Eloá Lopes,41,2913,BR,gmail.com,1,0,1,0,0,1,35,medium
8195,769,2025-07-25 06:53:50,73.47,MER-449,pharmacy,credit_card,mobile,DEV-9678,180.241.95.33,BR,0,0,Maria Fernanda Cardoso,45,1543,AR,yahoo.com,0,0,1,0,0,0,25,medium
8196,355,2025-01-22 18:01:32,163.76,MER-508,marketplace,debit_card,desktop,DEV-8779,214.195.124.53,MX,0,0,Luara Cavalcanti,46,2469,US,hotmail.com,1,0,1,0,0,0,25,medium
8197,212,2025-07-19 23:45:12,119.02,MER-760,gaming,debit_card,mobile,DEV-5867,146.189.239.133,AR,0,0,Sr. Joaquim Casa Grande,61,2239,BR,yahoo.com,0,0,1,0,0,1,35,medium
8198,993,2025-09-11 11:45:31,432.51,MER-105,food,bank_transfer,mobile,DEV-3532,170.235.169.64,PY,0,0,Zoe Nunes,54,1103,BR,hotmail.com,1,0,1,0,0,0,25,medium
8199,423,2025-01-22 18:58:54,485.81,MER-556,fashion,credit_card,tablet,DEV-1525,217.80.27.123,PY,1,1,Luiz Henrique Pacheco,25,2349,US,yahoo.com,1,0,1,0,0,0,25,medium
8200,406,2025-06-12 19:54:28,71.64,MER-545,electronics,debit_card,mobile,DEV-8245,192.178.41.32,PY,0,1,José Pedro Fernandes,20,160,BR,outlook.com,1,0,1,0,0,1,35,medium
8201,15,2025-04-15 07:09:00,2.11,MER-443,marketplace,bank_transfer,mobile,DEV-6515,211.224.141.208,BR,0,0,Sr. Leonardo Sales,56,2601,BR,hotmail.com,0,0,0,0,0,0,0,low
8202,243,2025-10-15 04:04:05,202.99,MER-374,gaming,pix,tablet,DEV-5484,182.177.171.112,US,0,0,Guilherme Mendonça,70,3563,BR,hotmail.com,0,0,1,1,0,1,50,high
8203,623,2025-01-27 05:20:08,41.0,MER-291,marketplace,credit_card,desktop,DEV-1715,210.228.4.211,CL,0,0,Otávio Fonseca,60,3588,BR,hotmail.com,1,0,1,1,0,0,40,high
8204,450,2025-08-25 17:00:52,32.42,MER-432,fashion,bank_transfer,tablet,DEV-3283,48.42.112.203,US,0,0,Maria Julia Fogaça,26,1959,BR,outlook.com,1,0,1,0,0,0,25,medium
8205,342,2025-06-22 23:59:41,46.59,MER-748,travel,credit_card,tablet,DEV-6649,209.219.46.48,AR,0,0,João Vitor Barbosa,33,3003,BR,gmail.com,0,0,1,0,0,0,25,medium
8206,45,2025-07-22 11:15:18,44.61,MER-525,electronics,bank_transfer,desktop,DEV-4803,130.200.230.156,BR,0,0,Clarice Sousa,30,780,BR,hotmail.com,1,0,0,0,0,1,10,low
8207,14,2025-08-15 01:32:35,115.7,MER-226,gaming,bank_transfer,mobile,DEV-4575,140.198.49.125,PY,0,1,Luiz Felipe Siqueira,41,1456,BR,outlook.com,0,0,1,1,0,1,50,high
8208,203,2025-04-07 11:25:15,16.39,MER-646,marketplace,debit_card,desktop,DEV-3827,206.217.205.112,AR,0,0,Maria Laura Rezende,58,2944,AR,yahoo.com,0,0,0,0,0,0,0,low
8209,682,2025-03-27 06:32:09,25.28,MER-384,food,debit_card,tablet,DEV-5223,74.165.43.169,PY,0,0,Maria da Cunha,31,767,BR,yahoo.com,0,0,1,0,0,0,25,medium
8210,384,2025-11-01 08:07:24,90.82,MER-525,gaming,bank_transfer,desktop,DEV-5478,45.179.27.190,CL,0,0,Otávio Duarte,70,3539,BR,gmail.com,0,0,1,0,0,1,35,medium
8211,810,2025-05-08 12:00:31,116.82,MER-726,fashion,bank_transfer,tablet,DEV-6371,216.191.244.14,BR,0,0,Ana Sophia Silveira,62,2809,BR,outlook.com,1,0,0,0,0,0,0,low
8212,423,2025-07-01 02:28:53,118.79,MER-684,travel,credit_card,tablet,DEV-5133,99.150.205.80,PY,0,1,Luiz Henrique Pacheco,25,2349,US,yahoo.com,1,0,1,1,0,0,40,high
8213,907,2025-08-26 02:38:30,32.84,MER-201,electronics,bank_transfer,mobile,DEV-9891,222.168.164.251,MX,1,1,Alana Araújo,53,3584,BR,gmail.com,0,0,1,1,0,1,50,high
8214,64,2025-06-02 14:13:14,27.65,MER-839,electronics,debit_card,tablet,DEV-9699,142.43.215.130,CL,1,1,Ana Luiza Azevedo,57,3306,BR,gmail.com,0,0,1,0,0,1,35,medium
8215,935,2025-08-02 14:21:17,42.27,MER-519,pharmacy,credit_card,desktop,DEV-1842,163.201.1.249,PY,0,0,Maria Cecília Fonseca,63,2136,BR,outlook.com,0,0,1,0,0,0,25,medium
8216,624,2025-06-02 10:53:14,82.76,MER-286,digital_services,credit_card,mobile,DEV-1309,150.235.157.174,MX,0,0,Mathias Fernandes,36,2647,BR,hotmail.com,1,0,1,0,0,1,35,medium
8217,696,2025-08-10 01:19:07,253.9,MER-915,pharmacy,bank_transfer,tablet,DEV-5971,130.219.220.14,PY,0,0,Ravi Lucca Cardoso,54,772,AR,yahoo.com,0,0,1,1,0,0,40,high
8218,8,2025-09-10 23:40:58,10.56,MER-513,travel,bank_transfer,tablet,DEV-2344,173.58.115.119,BR,0,0,Maria Vitória Moraes,40,3472,BR,outlook.com,0,0,0,0,0,0,0,low
8219,72,2025-02-25 00:48:28,54.67,MER-522,travel,bank_transfer,desktop,DEV-6443,40.59.79.129,US,0,0,Anthony Gabriel Silveira,25,309,AR,hotmail.com,0,0,1,1,0,0,40,high
8220,356,2025-01-25 22:51:04,20.1,MER-613,fashion,pix,mobile,DEV-3219,21.133.238.85,PY,0,0,Helena Teixeira,40,1832,BR,outlook.com,1,0,1,0,0,0,25,medium
8221,31,2025-03-09 23:19:47,15.07,MER-932,marketplace,credit_card,desktop,DEV-3492,182.177.113.32,US,0,0,Natália Pinto,33,238,BR,gmail.com,0,0,1,0,0,0,25,medium
8222,985,2025-09-15 10:18:16,159.22,MER-633,travel,bank_transfer,desktop,DEV-8973,93.181.218.147,PY,0,0,Lucas Gabriel Sousa,62,1814,AR,yahoo.com,0,0,1,0,0,0,25,medium
8223,126,2025-03-23 17:38:02,108.87,MER-122,marketplace,credit_card,tablet,DEV-9841,210.167.242.181,AR,0,0,Henry Gabriel Ferreira,26,1940,US,hotmail.com,1,0,1,0,0,0,25,medium
8224,273,2025-10-12 23:38:40,99.93,MER-938,marketplace,debit_card,desktop,DEV-1639,48.210.68.44,MX,0,1,Davi Lucas Costela,21,638,BR,gmail.com,0,0,1,0,0,0,25,medium
8225,138,2025-12-29 02:53:41,152.77,MER-204,pharmacy,debit_card,tablet,DEV-8317,174.47.238.144,BR,0,0,Manuella Mendes,33,3074,BR,yahoo.com,0,0,0,1,0,0,15,low
8226,109,2025-02-22 00:25:44,43.3,MER-634,gaming,debit_card,tablet,DEV-6679,76.201.229.241,BR,0,0,Elisa da Paz,58,980,BR,gmail.com,0,0,0,1,0,1,25,medium
8227,747,2025-07-15 11:36:35,45.18,MER-748,travel,credit_card,tablet,DEV-7402,95.75.136.5,US,0,0,Kevin Ferreira,20,706,BR,hotmail.com,1,0,1,0,0,0,25,medium
8228,949,2025-03-07 09:36:11,476.83,MER-699,marketplace,debit_card,mobile,DEV-5938,154.235.152.143,US,0,0,Cecília Ramos,28,899,US,hotmail.com,0,0,0,0,0,0,0,low
8229,29,2025-07-01 00:45:36,53.41,MER-211,gaming,debit_card,tablet,DEV-3097,192.78.40.141,AR,0,0,Maria Vitória Vasconcelos,27,1532,US,gmail.com,0,0,1,1,0,1,50,high
8230,679,2025-04-02 17:04:11,129.23,MER-224,digital_services,debit_card,mobile,DEV-4575,27.63.79.15,US,0,0,Ana Beatriz Aragão,25,175,AR,gmail.com,0,0,1,0,0,1,35,medium
8231,319,2025-12-30 02:43:52,67.07,MER-993,fashion,debit_card,mobile,DEV-6938,214.117.227.212,BR,0,0,Yasmin Cavalcante,57,1168,US,yahoo.com,0,0,1,1,0,0,40,high
8232,495,2025-11-14 13:33:47,12.64,MER-778,pharmacy,credit_card,desktop,DEV-9739,28.211.38.169,CL,0,0,Mirella Monteiro,19,1069,BR,yahoo.com,0,0,1,0,0,0,25,medium
8233,673,2025-03-30 09:58:31,10.59,MER-421,gaming,debit_card,mobile,DEV-1583,87.245.224.216,PY,0,0,Maria Eduarda Rezende,53,3065,BR,gmail.com,1,0,1,0,0,1,35,medium
8234,597,2025-05-13 20:16:59,39.6,MER-383,travel,debit_card,tablet,DEV-9427,205.156.221.23,US,0,0,Davi Santos,49,583,BR,outlook.com,1,0,1,0,0,0,25,medium
8235,660,2025-01-30 17:25:05,172.52,MER-622,fashion,debit_card,tablet,DEV-9550,212.62.163.9,PY,0,0,Maria Cecília Pastor,47,3064,BR,gmail.com,0,0,1,0,0,0,25,medium
8236,79,2025-01-02 07:16:36,135.57,MER-640,pharmacy,pix,tablet,DEV-5305,212.253.185.107,BR,0,0,Isadora Nunes,69,2744,AR,hotmail.com,0,0,1,0,0,0,25,medium
8237,854,2025-04-20 04:06:55,151.82,MER-698,fashion,bank_transfer,mobile,DEV-1100,165.155.83.59,BR,0,0,Theo Pastor,24,3102,BR,gmail.com,1,0,0,1,0,0,15,low
8238,854,2025-10-20 10:18:11,27.43,MER-301,gaming,bank_transfer,mobile,DEV-9914,199.98.209.209,PY,0,1,Theo Pastor,24,3102,BR,gmail.com,1,0,1,0,0,1,35,medium
8239,834,2025-04-16 12:06:49,285.51,MER-962,electronics,credit_card,mobile,DEV-3831,2.169.34.3,PY,0,0,Henry Gabriel Sá,51,2143,US,gmail.com,1,0,1,0,0,1,35,medium
8240,21,2025-02-04 02:24:23,27.98,MER-631,marketplace,credit_card,desktop,DEV-3814,183.143.130.241,US,0,1,Sr. Brayan Monteiro,55,1636,BR,hotmail.com,1,0,1,1,0,0,40,high
8241,905,2025-05-23 10:46:06,80.76,MER-615,electronics,bank_transfer,desktop,DEV-2215,177.87.180.179,US,0,0,Francisco da Luz,26,3059,BR,outlook.com,0,0,1,0,0,1,35,medium
8242,570,2025-08-30 03:24:09,66.07,MER-779,electronics,bank_transfer,desktop,DEV-1915,150.79.212.70,AR,1,1,Luiz Felipe Ramos,69,3572,BR,outlook.com,0,0,1,1,0,1,50,high
8243,380,2025-04-01 14:52:42,57.03,MER-799,travel,credit_card,mobile,DEV-8134,187.210.220.121,US,0,0,Daniela Montenegro,63,924,BR,outlook.com,0,0,1,0,0,0,25,medium
8244,85,2025-06-10 00:31:45,222.46,MER-425,gaming,bank_transfer,mobile,DEV-8290,119.99.124.179,PY,0,1,Maria Alice Macedo,19,473,AR,outlook.com,0,0,1,1,0,1,50,high
8245,580,2025-12-27 21:12:01,35.35,MER-815,digital_services,pix,mobile,DEV-2533,35.129.153.53,MX,0,0,Aurora Moraes,18,1985,BR,yahoo.com,1,0,1,0,0,1,35,medium
8246,668,2025-06-16 02:52:24,19.79,MER-213,gaming,credit_card,tablet,DEV-9473,212.177.194.208,PY,0,0,Rodrigo da Rosa,37,1898,BR,gmail.com,0,0,1,1,0,1,50,high
8247,796,2025-10-05 11:51:43,67.9,MER-680,fashion,credit_card,tablet,DEV-3953,139.224.51.145,AR,0,0,Vinicius Santos,61,17,BR,hotmail.com,0,0,1,0,1,0,45,high
8248,53,2025-12-30 01:26:47,46.53,MER-260,electronics,pix,tablet,DEV-3372,155.180.114.117,AR,0,0,Ana Lívia Camargo,65,1285,BR,yahoo.com,0,0,1,1,0,1,50,high
8249,273,2025-06-10 06:37:34,1393.6,MER-941,pharmacy,bank_transfer,tablet,DEV-7679,3.230.92.158,BR,0,0,Davi Lucas Costela,21,638,BR,gmail.com,0,0,0,0,0,0,0,low
8250,128,2025-02-15 05:44:15,122.59,MER-195,digital_services,bank_transfer,mobile,DEV-1810,145.255.15.145,MX,0,0,Camila Ferreira,67,3356,BR,outlook.com,0,0,1,1,0,1,50,high
8251,868,2025-08-11 17:42:33,46.14,MER-664,fashion,credit_card,desktop,DEV-8259,212.56.16.106,US,0,0,Luan Vasconcelos,27,218,US,hotmail.com,0,0,0,0,0,0,0,low
8252,448,2025-06-05 23:39:39,25.78,MER-723,digital_services,pix,tablet,DEV-2888,202.234.240.223,PY,0,0,Felipe Correia,47,1257,BR,outlook.com,0,0,1,0,0,1,35,medium
8253,976,2025-05-09 16:28:04,12.28,MER-371,pharmacy,debit_card,tablet,DEV-4127,16.89.38.169,BR,0,0,Ian Moreira,20,3212,BR,hotmail.com,0,0,0,0,0,0,0,low
8254,236,2025-08-01 04:52:42,26.5,MER-608,marketplace,pix,mobile,DEV-7303,146.27.166.124,PY,0,0,Benjamim Cassiano,35,135,US,hotmail.com,1,0,1,1,0,0,40,high
8255,932,2025-12-02 02:41:22,73.95,MER-452,food,bank_transfer,mobile,DEV-3790,211.224.61.252,PY,0,0,Ana Beatriz Nogueira,22,1083,BR,gmail.com,0,0,1,1,0,0,40,high
8256,818,2025-10-05 08:28:30,240.95,MER-223,electronics,bank_transfer,mobile,DEV-4588,223.6.36.44,AR,1,1,Diogo Castro,27,369,US,gmail.com,0,0,1,0,0,1,35,medium
8257,369,2025-01-29 20:25:56,183.01,MER-278,electronics,credit_card,tablet,DEV-2773,141.135.68.125,CL,0,0,Lavínia da Cunha,63,266,BR,outlook.com,0,0,1,0,0,1,35,medium
8258,604,2025-07-24 16:28:56,81.96,MER-323,fashion,pix,tablet,DEV-2539,203.42.120.219,PY,0,0,Dra. Hadassa Castro,68,1408,AR,gmail.com,0,0,1,0,0,0,25,medium
8259,100,2025-01-01 00:56:08,49.86,MER-576,food,pix,tablet,DEV-8448,167.120.101.92,BR,0,0,Emilly Mendonça,48,2504,AR,gmail.com,1,0,1,1,0,0,40,high
8260,88,2025-01-23 00:11:03,84.94,MER-835,gaming,debit_card,mobile,DEV-5157,205.205.248.107,MX,0,1,Isabel Pereira,54,779,BR,yahoo.com,0,0,1,1,0,1,50,high
8261,236,2025-07-18 14:26:44,41.81,MER-634,pharmacy,pix,tablet,DEV-4699,158.218.212.253,PY,0,0,Benjamim Cassiano,35,135,US,hotmail.com,1,0,1,0,0,0,25,medium
8262,330,2025-04-08 00:55:03,313.1,MER-734,digital_services,pix,desktop,DEV-2859,207.75.89.155,CL,0,0,Ravy Costa,19,1306,AR,outlook.com,0,0,1,1,0,1,50,high
8263,178,2025-11-18 05:33:06,56.25,MER-338,food,credit_card,mobile,DEV-8269,212.37.56.69,US,0,0,João Almeida,60,1641,US,gmail.com,1,0,0,1,0,0,15,low
8264,477,2025-10-30 20:26:39,61.7,MER-439,digital_services,bank_transfer,mobile,DEV-2142,211.188.124.222,CL,1,1,Jade Siqueira,37,1128,BR,hotmail.com,1,0,1,0,0,1,35,medium
8265,1000,2025-10-03 16:20:40,9.08,MER-319,electronics,bank_transfer,desktop,DEV-4708,139.23.237.37,CL,0,0,Maria Liz Moura,32,3073,BR,gmail.com,1,0,1,0,0,1,35,medium
8266,540,2025-03-13 21:01:50,55.93,MER-506,marketplace,credit_card,desktop,DEV-5961,112.248.227.138,MX,0,0,Sra. Hellena Aragão,39,3448,BR,outlook.com,1,0,1,0,0,0,25,medium
8267,794,2025-11-21 04:25:27,141.58,MER-168,digital_services,pix,desktop,DEV-4639,210.30.30.196,AR,1,1,Isabella Sampaio,48,1571,BR,hotmail.com,0,0,1,1,0,1,50,high
8268,140,2025-06-09 07:27:12,25.51,MER-426,marketplace,bank_transfer,desktop,DEV-8772,93.254.99.33,US,0,0,Marcelo Santos,31,1454,US,outlook.com,0,0,0,0,0,0,0,low
8269,73,2025-04-17 04:27:03,33.93,MER-734,gaming,debit_card,desktop,DEV-3153,201.146.1.161,AR,1,1,Maria Sophia Nogueira,41,2386,BR,yahoo.com,0,0,1,1,0,1,50,high
8270,208,2025-10-31 15:01:15,136.11,MER-109,pharmacy,pix,desktop,DEV-5120,203.51.112.14,PY,0,1,João Gabriel Aparecida,45,597,BR,yahoo.com,0,0,1,0,0,0,25,medium
8271,904,2025-05-10 14:50:21,17.65,MER-555,marketplace,bank_transfer,tablet,DEV-3813,60.243.69.173,AR,0,0,Diogo Farias,70,2707,BR,hotmail.com,0,0,1,0,0,0,25,medium
8272,370,2025-04-10 11:12:46,172.78,MER-380,digital_services,debit_card,tablet,DEV-3441,197.163.45.51,US,0,1,Bruno Silva,28,2916,US,hotmail.com,0,0,0,0,0,1,10,low
8273,193,2025-01-13 13:32:00,41.31,MER-299,gaming,debit_card,mobile,DEV-5621,24.6.210.29,MX,0,0,Anthony Gabriel Novaes,46,2207,BR,outlook.com,1,0,1,0,0,1,35,medium
8274,108,2025-10-18 02:41:42,47.01,MER-958,digital_services,credit_card,mobile,DEV-3433,204.87.112.40,BR,0,0,João Novaes,66,1013,AR,outlook.com,1,0,1,1,0,1,50,high
8275,253,2025-08-10 23:32:49,24.25,MER-788,travel,credit_card,desktop,DEV-3136,213.15.29.173,MX,0,0,Samuel Dias,22,331,BR,hotmail.com,0,0,1,0,0,0,25,medium
8276,58,2025-01-24 23:19:27,93.71,MER-945,travel,credit_card,mobile,DEV-8911,160.205.215.24,PY,0,0,Emilly Carvalho,31,2744,US,hotmail.com,0,0,1,0,0,0,25,medium
8277,639,2025-09-04 05:36:45,610.26,MER-402,gaming,debit_card,tablet,DEV-3301,73.231.154.113,US,0,0,Carlos Eduardo Vargas,41,520,US,outlook.com,0,0,0,1,0,1,25,medium
8278,838,2025-02-07 14:53:06,134.74,MER-816,gaming,credit_card,tablet,DEV-7991,126.194.33.131,MX,0,0,Eduardo Machado,28,307,US,outlook.com,0,0,1,0,0,1,35,medium
8279,463,2025-01-12 23:30:49,30.64,MER-870,fashion,pix,tablet,DEV-2200,200.197.246.55,BR,0,0,Gabriel Rios,42,1838,AR,yahoo.com,1,0,1,0,0,0,25,medium
8280,884,2025-08-25 12:30:40,185.32,MER-574,food,pix,tablet,DEV-8421,90.38.255.0,PY,0,0,Maria Eduarda Rezende,51,901,AR,gmail.com,0,0,1,0,0,0,25,medium
8281,623,2025-07-03 08:15:33,50.15,MER-102,travel,bank_transfer,desktop,DEV-4423,62.118.120.58,CL,0,0,Otávio Fonseca,60,3588,BR,hotmail.com,1,0,1,0,0,0,25,medium
8282,473,2025-02-27 01:12:26,229.76,MER-763,gaming,bank_transfer,tablet,DEV-2200,209.163.130.80,US,0,0,Rael Montenegro,65,182,BR,hotmail.com,0,0,1,1,0,1,50,high
8283,696,2025-02-22 22:32:38,137.83,MER-858,pharmacy,credit_card,tablet,DEV-7625,52.244.133.106,BR,0,0,Ravi Lucca Cardoso,54,772,AR,yahoo.com,0,0,1,0,0,0,25,medium
8284,260,2025-11-26 09:19:01,4.72,MER-353,marketplace,pix,mobile,DEV-9185,170.114.137.157,CL,0,0,Esther Santos,22,374,US,gmail.com,1,0,1,0,0,0,25,medium
8285,678,2025-06-21 15:58:11,27.01,MER-972,marketplace,debit_card,tablet,DEV-9403,208.91.229.198,AR,0,0,Dra. Luana Brito,59,1817,US,gmail.com,0,0,1,0,0,0,25,medium
8286,198,2025-02-07 17:21:37,156.01,MER-845,gaming,credit_card,mobile,DEV-5724,182.44.5.19,AR,0,0,Agatha Montenegro,20,518,BR,outlook.com,0,0,1,0,0,1,35,medium
8287,322,2025-08-07 02:54:34,76.44,MER-912,marketplace,bank_transfer,desktop,DEV-7680,200.119.119.145,AR,0,0,Bento Sales,67,1155,US,yahoo.com,0,0,1,1,0,0,40,high
8288,298,2025-05-02 06:48:02,26.54,MER-213,food,credit_card,mobile,DEV-9788,163.141.21.133,US,0,0,Maria Luísa Camargo,59,3540,AR,gmail.com,1,0,1,0,0,0,25,medium
8289,383,2025-12-29 00:30:45,37.7,MER-290,marketplace,credit_card,mobile,DEV-9193,208.158.39.55,PY,1,1,Dra. Evelyn Duarte,55,2379,BR,outlook.com,0,0,1,1,0,0,40,high
8290,678,2025-10-09 12:14:31,11.99,MER-103,fashion,credit_card,tablet,DEV-8054,200.32.18.10,AR,0,0,Dra. Luana Brito,59,1817,US,gmail.com,0,0,1,0,0,0,25,medium
8291,995,2025-04-24 17:56:35,61.59,MER-236,marketplace,bank_transfer,desktop,DEV-8703,212.44.215.224,BR,0,0,Srta. Bianca Viana,31,939,BR,hotmail.com,0,0,0,0,0,0,0,low
8292,796,2025-07-25 07:07:08,487.66,MER-204,electronics,credit_card,tablet,DEV-8917,175.80.249.208,PY,0,0,Vinicius Santos,61,17,BR,hotmail.com,0,0,1,0,1,1,55,high
8293,500,2025-12-27 15:08:07,137.61,MER-815,electronics,pix,tablet,DEV-6221,201.62.151.119,BR,0,0,Yago Carvalho,64,2239,BR,gmail.com,0,0,0,0,0,1,10,low
8294,502,2025-06-25 09:48:18,478.84,MER-605,gaming,credit_card,desktop,DEV-3656,62.27.4.128,MX,1,1,Zoe Farias,26,3452,BR,gmail.com,0,0,1,0,0,1,35,medium
8295,650,2025-10-12 15:01:45,147.55,MER-136,food,bank_transfer,mobile,DEV-4069,173.42.142.24,US,0,0,Enrico Costa,22,3593,BR,outlook.com,0,0,1,0,0,0,25,medium
8296,820,2025-12-05 01:50:02,168.13,MER-496,marketplace,debit_card,mobile,DEV-4177,181.64.72.224,US,1,1,Sra. Olivia da Cunha,47,206,BR,hotmail.com,0,0,1,1,0,0,40,high
8297,98,2025-09-07 09:41:14,394.13,MER-126,pharmacy,credit_card,mobile,DEV-4475,34.170.129.228,BR,0,0,Mirella Cassiano,70,3077,BR,outlook.com,0,0,0,0,0,0,0,low
8298,431,2025-05-31 12:07:41,93.65,MER-703,gaming,bank_transfer,desktop,DEV-8202,114.56.229.192,BR,0,0,Isabelly da Costa,61,3158,BR,hotmail.com,1,0,0,0,0,1,10,low
8299,442,2025-11-02 15:05:43,56.35,MER-488,pharmacy,credit_card,desktop,DEV-7572,206.83.210.52,US,0,0,Isaque Rios,29,2503,AR,yahoo.com,1,0,1,0,0,0,25,medium
8300,776,2025-04-16 04:25:10,168.91,MER-779,gaming,bank_transfer,tablet,DEV-7668,201.143.102.153,US,0,0,Otto Farias,60,1310,US,gmail.com,1,0,0,1,0,1,25,medium
8301,595,2025-07-11 10:57:37,246.77,MER-213,electronics,credit_card,desktop,DEV-3647,221.209.243.132,US,0,0,Benício Rodrigues,59,520,US,hotmail.com,0,0,0,0,0,1,10,low
8302,142,2025-06-25 13:17:03,43.29,MER-891,gaming,debit_card,mobile,DEV-3020,193.130.105.210,AR,0,0,José Miguel Pacheco,23,989,US,yahoo.com,0,0,1,0,0,1,35,medium
8303,455,2025-12-12 11:42:48,34.83,MER-211,electronics,bank_transfer,mobile,DEV-4587,213.145.87.171,PY,0,0,Manuela da Cunha,38,3500,BR,gmail.com,0,0,1,0,0,1,35,medium
8304,487,2025-03-20 23:20:08,75.56,MER-541,travel,debit_card,tablet,DEV-3367,197.229.61.90,AR,0,0,Otávio das Neves,31,3562,AR,outlook.com,0,0,0,0,0,0,0,low
8305,425,2025-10-13 10:12:02,140.94,MER-431,gaming,bank_transfer,tablet,DEV-1153,91.179.152.65,AR,0,0,Calebe da Rosa,20,1179,AR,gmail.com,0,0,0,0,0,1,10,low
8306,357,2025-12-26 04:37:17,136.77,MER-229,gaming,debit_card,mobile,DEV-2734,113.207.71.181,PY,0,0,Pietro Nunes,35,2620,AR,gmail.com,0,0,1,1,0,1,50,high
8307,525,2025-11-14 05:25:59,18.51,MER-376,pharmacy,debit_card,desktop,DEV-2743,152.173.42.30,BR,0,0,Brenda Farias,32,1458,BR,yahoo.com,1,0,0,1,0,0,15,low
8308,694,2025-11-27 16:43:22,372.58,MER-638,pharmacy,bank_transfer,mobile,DEV-7013,121.68.214.105,MX,0,0,Olívia Lopes,29,722,BR,outlook.com,0,0,1,0,0,0,25,medium
8309,984,2025-08-25 02:02:49,37.45,MER-803,fashion,bank_transfer,tablet,DEV-3380,162.182.23.252,BR,0,0,Sra. Liz Monteiro,25,3289,BR,outlook.com,0,0,0,1,0,0,15,low
